# iteration; 0.0; 900.0; 1800.0; 2700.0; 3600.0; 4500.0; 5400.0; 6300.0; 7200.0; 8100.0; 9000.0; 9900.0; 10800.0; 11700.0; 12600.0; 13500.0; 14400.0; 15300.0; 16200.0; 17100.0; 18000.0; 18900.0; 19800.0; 20700.0; 21600.0; 22500.0; 23400.0; 24300.0; 25200.0; 26100.0; 27000.0; 27900.0; 28800.0; 29700.0; 30600.0; 31500.0; 32400.0; 33300.0; 34200.0; 35100.0; 36000.0; 36900.0; 37800.0; 38700.0; 39600.0; 40500.0; 41400.0; 42300.0; 43200.0; 44100.0; 45000.0; 45900.0; 46800.0; 47700.0; 48600.0; 49500.0; 50400.0; 51300.0; 52200.0; 53100.0; 54000.0; 54900.0; 55800.0; 56700.0; 57600.0; 58500.0; 59400.0; 60300.0; 61200.0; 62100.0; 63000.0; 63900.0; 64800.0; 65700.0; 66600.0; 67500.0; 68400.0; 69300.0; 70200.0; 71100.0; 72000.0; 72900.0; 73800.0; 74700.0; 75600.0; 76500.0; 77400.0; 78300.0; 79200.0; 80100.0; 81000.0; 81900.0; 82800.0; 83700.0; 84600.0; 85500.0; 86400.0; 87300.0; 88200.0; 89100.0; 90000.0; 90900.0; 91800.0; 92700.0; 93600.0; 94500.0; 95400.0; 96300.0; 97200.0; 98100.0; 99000.0; 99900.0; 100800.0; 101700.0; 102600.0; 103500.0; 104400.0; 105300.0; 106200.0; 107100.0
0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0
1; 98; 29; 14; 10; 11; 13; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 258; 544; 1065; 1838; 2882; 3407; 4362; 5540; 6846; 8301; 9558; 10888; 11577; 11209; 10205; 9870; 9385; 8810; 7700; 7244; 7303; 6929; 6353; 6255; 6322; 6046; 6077; 6427; 6509; 6539; 6656; 6619; 6623; 6366; 6411; 6254; 6584; 6564; 7073; 7124; 7738; 7595; 8134; 8547; 9376; 9374; 10047; 10507; 11303; 11309; 11343; 11752; 11514; 10192; 8716; 7527; 6783; 6207; 5945; 5657; 5129; 4591; 4419; 4262; 3834; 3293; 3046; 2831; 2477; 2036; 1721; 1502; 1308; 1107; 906; 570; 355; 207; 164; 126; 138; 104; 117; 124; 85; 99; 115; 58; 60; 65; 53; 37; 54; 66; 66; 56; 39; 57; 35
2; 98; 29; 14; 10; 11; 13; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 250; 552; 1062; 1853; 2846; 3444; 4358; 5577; 6883; 8307; 9574; 10934; 11693; 11255; 10273; 9892; 9414; 8805; 7758; 7268; 7371; 6906; 6369; 6292; 6328; 6112; 6041; 6441; 6529; 6581; 6677; 6632; 6649; 6375; 6442; 6278; 6601; 6575; 7082; 7169; 7786; 7631; 8191; 8596; 9413; 9438; 10111; 10599; 11367; 11380; 11368; 11826; 11568; 10254; 8777; 7578; 6847; 6250; 5971; 5651; 5196; 4647; 4488; 4343; 3878; 3326; 3150; 2806; 2538; 2094; 1733; 1573; 1314; 1154; 889; 581; 376; 244; 170; 128; 133; 104; 119; 115; 79; 101; 107; 58; 54; 64; 52; 35; 55; 56; 64; 56; 38; 57; 31
3; 98; 29; 14; 10; 11; 13; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 252; 561; 1076; 1858; 2894; 3444; 4391; 5586; 6913; 8361; 9644; 10969; 11691; 11291; 10295; 9920; 9446; 8862; 7727; 7326; 7360; 6976; 6504; 6336; 6334; 6158; 6079; 6473; 6587; 6601; 6704; 6667; 6734; 6444; 6498; 6348; 6630; 6655; 7180; 7278; 7851; 7738; 8257; 8700; 9563; 9634; 10240; 10786; 11488; 11498; 11524; 11919; 11696; 10319; 8818; 7632; 6897; 6366; 6050; 5694; 5305; 4657; 4564; 4352; 3834; 3297; 3134; 2849; 2531; 2114; 1723; 1602; 1335; 1147; 895; 576; 348; 233; 195; 132; 137; 123; 120; 100; 84; 101; 112; 56; 62; 66; 48; 30; 50; 61; 62; 54; 38; 54; 32
4; 98; 29; 14; 10; 11; 13; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 256; 562; 1093; 1851; 2880; 3467; 4407; 5618; 6947; 8347; 9662; 11068; 11820; 11331; 10364; 9951; 9499; 8926; 7775; 7360; 7487; 7120; 6531; 6416; 6390; 6172; 6183; 6528; 6665; 6732; 6860; 6778; 6767; 6544; 6642; 6473; 6758; 6751; 7257; 7361; 7926; 7798; 8407; 8810; 9675; 9741; 10401; 10981; 11658; 11589; 11585; 11977; 11724; 10372; 8867; 7650; 6946; 6360; 6097; 5813; 5350; 4754; 4558; 4412; 3882; 3322; 3149; 2803; 2509; 2135; 1759; 1563; 1309; 1121; 916; 571; 383; 216; 148; 137; 138; 106; 128; 103; 80; 94; 98; 55; 53; 60; 53; 30; 43; 58; 55; 50; 38; 54; 28
5; 98; 29; 14; 10; 11; 13; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 250; 563; 1067; 1856; 2906; 3472; 4409; 5623; 6940; 8377; 9656; 11097; 11807; 11317; 10298; 9977; 9512; 8934; 7805; 7342; 7459; 7033; 6510; 6393; 6430; 6193; 6174; 6598; 6701; 6738; 6896; 6833; 6898; 6608; 6662; 6472; 6787; 6750; 7315; 7382; 7951; 7898; 8461; 8978; 9877; 9783; 10416; 10949; 11669; 11680; 11768; 12216; 11958; 10482; 8940; 7689; 6985; 6448; 6148; 5839; 5378; 4734; 4598; 4401; 3856; 3339; 3178; 2845; 2536; 2103; 1767; 1532; 1314; 1133; 911; 568; 342; 232; 158; 135; 127; 108; 114; 107; 80; 92; 98; 47; 51; 52; 48; 32; 38; 55; 51; 47; 39; 46; 24
6; 98; 29; 14; 10; 11; 13; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 254; 556; 1079; 1863; 2917; 3467; 4420; 5608; 6968; 8457; 9755; 11167; 11900; 11377; 10306; 9941; 9524; 8941; 7854; 7385; 7419; 6999; 6504; 6350; 6372; 6170; 6200; 6532; 6746; 6744; 6808; 6847; 6929; 6649; 6641; 6484; 6817; 6812; 7350; 7463; 8055; 7898; 8502; 9088; 9824; 9830; 10510; 11045; 11813; 11843; 11860; 12241; 11999; 10533; 9017; 7914; 7130; 6528; 6275; 5845; 5375; 4782; 4612; 4419; 3959; 3329; 3142; 2859; 2539; 2122; 1704; 1556; 1330; 1126; 845; 566; 362; 218; 155; 136; 111; 97; 119; 101; 74; 95; 96; 51; 50; 56; 48; 32; 38; 55; 47; 46; 37; 48; 24
7; 98; 27; 17; 14; 11; 12; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 256; 576; 1079; 1880; 2915; 3544; 4422; 5614; 6963; 8410; 9774; 11132; 11865; 11313; 10366; 9875; 9480; 8977; 7758; 7379; 7428; 7101; 6569; 6430; 6468; 6234; 6202; 6613; 6692; 6764; 6867; 6845; 6952; 6706; 6777; 6527; 6828; 6820; 7329; 7464; 8046; 7897; 8499; 9125; 9880; 9897; 10605; 11158; 12005; 11796; 11873; 12307; 12005; 10531; 9062; 7823; 7089; 6500; 6233; 5863; 5370; 4831; 4620; 4376; 3921; 3337; 3152; 2816; 2512; 2110; 1727; 1563; 1319; 1155; 876; 548; 353; 200; 149; 136; 118; 102; 116; 92; 61; 88; 98; 43; 47; 55; 41; 32; 32; 53; 48; 41; 32; 45; 23
8; 96; 27; 13; 12; 11; 12; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 254; 575; 1073; 1896; 2909; 3475; 4430; 5641; 7050; 8391; 9770; 11115; 11879; 11348; 10299; 9951; 9472; 8940; 7830; 7344; 7441; 7037; 6566; 6411; 6420; 6224; 6235; 6629; 6775; 6847; 6989; 6887; 6948; 6692; 6650; 6515; 6806; 6799; 7369; 7481; 8061; 7949; 8480; 9071; 9928; 9956; 10694; 11161; 11878; 11841; 11990; 12330; 12106; 10573; 9162; 7838; 7053; 6533; 6193; 5829; 5371; 4874; 4713; 4339; 3907; 3341; 3189; 2837; 2525; 2136; 1717; 1563; 1335; 1127; 891; 547; 360; 199; 141; 122; 106; 95; 114; 97; 70; 85; 95; 46; 45; 50; 41; 31; 39; 44; 47; 40; 34; 47; 22
9; 96; 25; 11; 11; 11; 13; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 262; 574; 1085; 1879; 2935; 3494; 4424; 5670; 7048; 8503; 9838; 11220; 11919; 11377; 10288; 9945; 9457; 8919; 7765; 7351; 7514; 7038; 6492; 6385; 6457; 6258; 6217; 6710; 6788; 6794; 6892; 6846; 6960; 6589; 6671; 6499; 6808; 6933; 7400; 7573; 8119; 7942; 8592; 9109; 9904; 10029; 10663; 11212; 11960; 11869; 12010; 12402; 12114; 10613; 9147; 7944; 7181; 6605; 6298; 5898; 5448; 4866; 4685; 4397; 3943; 3367; 3152; 2881; 2529; 2105; 1742; 1570; 1337; 1168; 901; 547; 342; 204; 152; 135; 99; 97; 111; 94; 60; 84; 96; 46; 44; 56; 44; 32; 31; 43; 41; 39; 33; 44; 21
10; 96; 29; 12; 11; 11; 12; 10; 2; 3; 1; 1; 1; 2; 2; 3; 2; 6; 3; 1; 10; 37; 258; 583; 1077; 1913; 2956; 3505; 4454; 5710; 7070; 8490; 9825; 11140; 11918; 11426; 10369; 9903; 9437; 8948; 7846; 7408; 7533; 7060; 6500; 6369; 6451; 6241; 6256; 6664; 6776; 6894; 6977; 6929; 7009; 6708; 6736; 6493; 6930; 6949; 7452; 7566; 8075; 7927; 8564; 9106; 9978; 10019; 10704; 11218; 11958; 11953; 12002; 12310; 12164; 10724; 9238; 8070; 7288; 6580; 6294; 5898; 5460; 4846; 4638; 4426; 3928; 3377; 3220; 2903; 2571; 2147; 1742; 1572; 1326; 1098; 891; 589; 368; 202; 145; 115; 104; 89; 114; 87; 69; 83; 96; 44; 47; 55; 50; 31; 23; 45; 44; 38; 31; 42; 22
