time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_transit_walk	arrivals_transit_walk	stuck_transit_walk	en-route_transit_walk
02:30:00	9000	0	0	0	35	0	0	0	1	0	0	0	34
02:35:00	9300	0	0	0	35	0	0	0	1	0	0	0	34
02:40:00	9600	0	1	0	34	0	0	0	1	0	1	0	33
02:45:00	9900	0	0	0	34	0	0	0	1	0	0	0	33
02:50:00	10200	0	1	0	33	0	0	0	1	0	1	0	32
02:55:00	10500	0	0	0	33	0	0	0	1	0	0	0	32
03:00:00	10800	0	0	0	33	0	0	0	1	0	0	0	32
03:05:00	11100	0	2	0	31	0	0	0	1	0	2	0	30
03:10:00	11400	0	0	0	31	0	0	0	1	0	0	0	30
03:15:00	11700	0	1	0	30	0	0	0	1	0	1	0	29
03:20:00	12000	0	1	0	29	0	0	0	1	0	1	0	28
03:25:00	12300	0	0	0	29	0	0	0	1	0	0	0	28
03:30:00	12600	0	1	0	28	0	0	0	1	0	1	0	27
03:35:00	12900	0	1	0	27	0	0	0	1	0	1	0	26
03:40:00	13200	0	1	0	26	0	0	0	1	0	1	0	25
03:45:00	13500	0	2	0	24	0	0	0	1	0	2	0	23
03:50:00	13800	0	0	0	24	0	0	0	1	0	0	0	23
03:55:00	14100	0	0	0	24	0	0	0	1	0	0	0	23
04:00:00	14400	1	3	0	22	0	0	0	1	1	3	0	21
04:05:00	14700	0	2	0	20	0	0	0	1	0	2	0	19
04:10:00	15000	0	0	0	20	0	0	0	1	0	0	0	19
04:15:00	15300	0	2	0	18	0	0	0	1	0	2	0	17
04:20:00	15600	0	0	0	18	0	0	0	1	0	0	0	17
04:25:00	15900	0	1	0	17	0	0	0	1	0	1	0	16
04:30:00	16200	0	0	0	17	0	0	0	1	0	0	0	16
04:35:00	16500	0	0	0	17	0	0	0	1	0	0	0	16
04:40:00	16800	0	1	0	16	0	0	0	1	0	1	0	15
04:45:00	17100	1	1	0	16	0	0	0	1	1	1	0	15
04:50:00	17400	3	2	0	17	0	0	0	1	3	2	0	16
04:55:00	17700	3	0	0	20	0	0	0	1	3	0	0	19
05:00:00	18000	5	1	0	24	1	0	0	2	4	1	0	22
05:05:00	18300	10	0	0	34	0	0	0	2	10	0	0	32
05:10:00	18600	20	1	0	53	0	0	0	2	20	1	0	51
05:15:00	18900	41	3	0	91	2	0	0	4	39	3	0	87
05:20:00	19200	72	14	0	149	11	2	0	13	61	12	0	136
05:25:00	19500	101	27	0	223	27	0	0	40	74	27	0	183
05:30:00	19800	133	43	0	313	39	0	0	79	94	43	0	234
05:35:00	20100	124	38	0	399	35	0	0	114	89	38	0	285
05:40:00	20400	149	57	0	491	51	2	0	163	98	55	0	328
05:45:00	20700	160	62	0	589	38	14	0	187	122	48	0	402
05:50:00	21000	245	127	0	707	70	39	0	218	175	88	0	489
05:55:00	21300	275	196	0	786	92	72	0	238	183	124	0	548
06:00:00	21600	312	200	0	898	101	62	0	277	211	138	0	621
06:05:00	21900	365	242	0	1021	96	82	0	291	269	160	0	730
06:10:00	22200	411	308	0	1124	129	125	0	295	282	183	0	829
06:15:00	22500	520	402	0	1242	191	132	0	354	329	270	0	888
06:20:00	22800	558	445	0	1355	148	179	0	323	410	266	0	1032
06:25:00	23100	537	420	0	1472	170	146	0	347	367	274	0	1125
06:30:00	23400	607	483	0	1596	167	177	0	337	440	306	0	1259
06:35:00	23700	652	524	0	1724	210	170	0	377	442	354	0	1347
06:40:00	24000	640	501	0	1863	194	157	0	414	446	344	0	1449
06:45:00	24300	710	552	0	2021	230	180	0	464	480	372	0	1557
06:50:00	24600	855	662	0	2214	273	217	0	520	582	445	0	1694
06:55:00	24900	881	702	0	2393	281	226	0	575	600	476	0	1818
07:00:00	25200	950	761	0	2582	311	252	0	634	639	509	0	1948
07:05:00	25500	1039	847	0	2774	336	307	0	663	703	540	0	2111
07:10:00	25800	1084	859	0	2999	331	278	0	716	753	581	0	2283
07:15:00	26100	1168	964	0	3203	385	323	0	778	783	641	0	2425
07:20:00	26400	1278	1076	0	3405	414	371	0	821	864	705	0	2584
07:25:00	26700	1282	1078	0	3609	413	361	0	873	869	717	0	2736
07:30:00	27000	1400	1244	0	3765	477	386	0	964	923	858	0	2801
07:35:00	27300	1523	1292	0	3996	479	457	0	986	1044	835	0	3010
07:40:00	27600	1515	1327	0	4184	509	432	0	1063	1006	895	0	3121
07:45:00	27900	1567	1374	0	4377	525	471	0	1117	1042	903	0	3260
07:50:00	28200	1821	1570	0	4628	570	568	0	1119	1251	1002	0	3509
07:55:00	28500	1685	1541	0	4772	553	507	0	1165	1132	1034	0	3607
08:00:00	28800	1837	1615	0	4994	637	505	0	1297	1200	1110	0	3697
08:05:00	29100	1970	1789	0	5175	662	610	0	1349	1308	1179	0	3826
08:10:00	29400	1937	1740	0	5372	630	596	0	1383	1307	1144	0	3989
08:15:00	29700	1850	1783	0	5439	630	607	0	1406	1220	1176	0	4033
08:20:00	30000	2082	2006	0	5515	705	697	0	1414	1377	1309	0	4101
08:25:00	30300	1904	1952	0	5467	637	674	0	1377	1267	1278	0	4090
08:30:00	30600	1920	1967	0	5420	626	690	0	1313	1294	1277	0	4107
08:35:00	30900	1880	1967	0	5333	582	727	0	1168	1298	1240	0	4165
08:40:00	31200	1688	1787	0	5234	572	577	0	1163	1116	1210	0	4071
08:45:00	31500	1688	1730	0	5192	542	594	0	1111	1146	1136	0	4081
08:50:00	31800	1739	1778	0	5153	590	624	0	1077	1149	1154	0	4076
08:55:00	32100	1625	1645	0	5133	509	525	0	1061	1116	1120	0	4072
09:00:00	32400	1581	1630	0	5084	543	509	0	1095	1038	1121	0	3989
09:05:00	32700	1701	1696	0	5089	555	576	0	1074	1146	1120	0	4015
09:10:00	33000	1598	1664	0	5023	485	560	0	999	1113	1104	0	4024
09:15:00	33300	1560	1576	0	5007	585	487	0	1097	975	1089	0	3910
09:20:00	33600	1581	1603	0	4985	517	562	0	1052	1064	1041	0	3933
09:25:00	33900	1474	1591	0	4868	466	531	0	987	1008	1060	0	3881
09:30:00	34200	1516	1602	0	4782	517	525	0	979	999	1077	0	3803
09:35:00	34500	1408	1541	0	4649	441	522	0	898	967	1019	0	3751
09:40:00	34800	1317	1426	0	4540	413	483	0	828	904	943	0	3712
09:45:00	35100	1271	1350	0	4461	413	435	0	806	858	915	0	3655
09:50:00	35400	1330	1388	0	4403	424	462	0	768	906	926	0	3635
09:55:00	35700	1164	1197	0	4370	388	360	0	796	776	837	0	3574
10:00:00	36000	1170	1207	0	4333	346	408	0	734	824	799	0	3599
10:05:00	36300	1248	1297	0	4284	403	422	0	715	845	875	0	3569
10:10:00	36600	1144	1178	0	4250	349	351	0	713	795	827	0	3537
10:15:00	36900	1193	1176	0	4267	419	333	0	799	774	843	0	3468
10:20:00	37200	1270	1257	0	4280	382	443	0	738	888	814	0	3542
10:25:00	37500	1198	1209	0	4269	370	389	0	719	828	820	0	3550
10:30:00	37800	1133	1168	0	4234	365	369	0	715	768	799	0	3519
10:35:00	38100	1131	1187	0	4178	353	408	0	660	778	779	0	3518
10:40:00	38400	1127	1183	0	4122	351	347	0	664	776	836	0	3458
10:45:00	38700	1074	1102	0	4094	341	355	0	650	733	747	0	3444
10:50:00	39000	1040	1087	0	4047	320	351	0	619	720	736	0	3428
10:55:00	39300	1031	1019	0	4059	297	312	0	604	734	707	0	3455
11:00:00	39600	1006	1009	0	4056	301	309	0	596	705	700	0	3460
11:05:00	39900	1085	1114	0	4027	350	338	0	608	735	776	0	3419
11:10:00	40200	1013	1028	0	4012	313	317	0	604	700	711	0	3408
11:15:00	40500	1047	1025	0	4034	321	294	0	631	726	731	0	3403
11:20:00	40800	1077	1101	0	4010	353	340	0	644	724	761	0	3366
11:25:00	41100	1045	1027	0	4028	285	331	0	598	760	696	0	3430
11:30:00	41400	1021	1020	0	4029	322	297	0	623	699	723	0	3406
11:35:00	41700	1072	1037	0	4064	303	338	0	588	769	699	0	3476
11:40:00	42000	944	952	0	4056	297	276	0	609	647	676	0	3447
11:45:00	42300	1024	967	0	4113	300	303	0	606	724	664	0	3507
11:50:00	42600	1067	1023	0	4157	323	327	0	602	744	696	0	3555
11:55:00	42900	1000	996	0	4161	291	291	0	602	709	705	0	3559
12:00:00	43200	1033	1045	0	4149	310	312	0	600	723	733	0	3549
12:05:00	43500	1134	1083	0	4200	329	357	0	572	805	726	0	3628
12:10:00	43800	1105	1027	0	4278	326	300	0	598	779	727	0	3680
12:15:00	44100	1095	1046	0	4327	355	293	0	660	740	753	0	3667
12:20:00	44400	1136	1094	0	4369	332	368	0	624	804	726	0	3745
12:25:00	44700	1058	1080	0	4347	320	327	0	617	738	753	0	3730
12:30:00	45000	1136	1126	0	4357	342	329	0	630	794	797	0	3727
12:35:00	45300	1118	1082	0	4393	372	309	0	693	746	773	0	3700
12:40:00	45600	1055	1022	0	4426	301	320	0	674	754	702	0	3752
12:45:00	45900	1129	1141	0	4414	340	334	0	680	789	807	0	3734
12:50:00	46200	1131	1113	0	4432	353	363	0	670	778	750	0	3762
12:55:00	46500	1061	1081	0	4412	300	334	0	636	761	747	0	3776
13:00:00	46800	1049	1048	0	4413	325	307	0	654	724	741	0	3759
13:05:00	47100	1167	1139	0	4441	346	342	0	658	821	797	0	3783
13:10:00	47400	1111	1105	0	4447	317	335	0	640	794	770	0	3807
13:15:00	47700	1108	1127	0	4428	352	330	0	662	756	797	0	3766
13:20:00	48000	1128	1136	0	4420	340	370	0	632	788	766	0	3788
13:25:00	48300	1071	1053	0	4438	307	320	0	619	764	733	0	3819
13:30:00	48600	1060	1053	0	4445	310	324	0	605	750	729	0	3840
13:35:00	48900	1089	1086	0	4448	340	317	0	628	749	769	0	3820
13:40:00	49200	1042	1036	0	4454	307	308	0	627	735	728	0	3827
13:45:00	49500	1065	1081	0	4438	325	326	0	626	740	755	0	3812
13:50:00	49800	1100	1104	0	4434	317	344	0	599	783	760	0	3835
13:55:00	50100	1038	1023	0	4449	303	315	0	587	735	708	0	3862
14:00:00	50400	1013	995	0	4467	322	265	0	644	691	730	0	3823
14:05:00	50700	1095	1067	0	4495	329	341	0	632	766	726	0	3863
14:10:00	51000	1050	1034	0	4511	309	319	0	622	741	715	0	3889
14:15:00	51300	1076	1066	0	4521	334	323	0	633	742	743	0	3888
14:20:00	51600	1157	1128	0	4550	362	349	0	646	795	779	0	3904
14:25:00	51900	1091	1066	0	4575	335	324	0	657	756	742	0	3918
14:30:00	52200	1108	1081	0	4602	313	335	0	635	795	746	0	3967
14:35:00	52500	1136	1081	0	4657	331	332	0	634	805	749	0	4023
14:40:00	52800	1094	1064	0	4687	323	309	0	648	771	755	0	4039
14:45:00	53100	1157	1150	0	4694	354	328	0	674	803	822	0	4020
14:50:00	53400	1245	1169	0	4770	377	367	0	684	868	802	0	4086
14:55:00	53700	1207	1145	0	4832	355	351	0	688	852	794	0	4144
15:00:00	54000	1231	1191	0	4872	393	317	0	764	838	874	0	4108
15:05:00	54300	1210	1166	0	4916	363	376	0	751	847	790	0	4165
15:10:00	54600	1177	1149	0	4944	335	368	0	718	842	781	0	4226
15:15:00	54900	1323	1257	0	5010	415	361	0	772	908	896	0	4238
15:20:00	55200	1373	1305	0	5078	416	438	0	750	957	867	0	4328
15:25:00	55500	1259	1221	0	5116	410	359	0	801	849	862	0	4315
15:30:00	55800	1242	1215	0	5143	368	375	0	794	874	840	0	4349
15:35:00	56100	1321	1288	0	5176	409	427	0	776	912	861	0	4400
15:40:00	56400	1250	1279	0	5147	352	392	0	736	898	887	0	4411
15:45:00	56700	1306	1265	0	5188	401	367	0	770	905	898	0	4418
15:50:00	57000	1436	1373	0	5251	442	417	0	795	994	956	0	4456
15:55:00	57300	1403	1351	0	5303	452	401	0	846	951	950	0	4457
16:00:00	57600	1474	1361	0	5416	473	400	0	919	1001	961	0	4497
16:05:00	57900	1509	1461	0	5464	461	471	0	909	1048	990	0	4555
16:10:00	58200	1409	1333	0	5540	402	443	0	868	1007	890	0	4672
16:15:00	58500	1537	1384	0	5693	501	383	0	986	1036	1001	0	4707
16:20:00	58800	1678	1591	0	5780	520	527	0	979	1158	1064	0	4801
16:25:00	59100	1614	1572	0	5822	505	520	0	964	1109	1052	0	4858
16:30:00	59400	1572	1559	0	5835	524	473	0	1015	1048	1086	0	4820
16:35:00	59700	1633	1542	0	5926	513	502	0	1026	1120	1040	0	4900
16:40:00	60000	1578	1490	0	6014	484	462	0	1048	1094	1028	0	4966
16:45:00	60300	1697	1595	0	6116	520	501	0	1067	1177	1094	0	5049
16:50:00	60600	1740	1654	0	6202	542	548	0	1061	1198	1106	0	5141
16:55:00	60900	1719	1642	0	6279	505	520	0	1046	1214	1122	0	5233
17:00:00	61200	1741	1600	0	6420	556	502	0	1100	1185	1098	0	5320
17:05:00	61500	1850	1815	0	6455	592	590	0	1102	1258	1225	0	5353
17:10:00	61800	1787	1714	0	6528	570	527	0	1145	1217	1187	0	5383
17:15:00	62100	1775	1724	0	6579	588	524	0	1209	1187	1200	0	5370
17:20:00	62400	1924	1947	0	6556	612	630	0	1191	1312	1317	0	5365
17:25:00	62700	2008	1925	0	6639	669	607	0	1253	1339	1318	0	5386
17:30:00	63000	1884	1865	0	6658	639	582	0	1310	1245	1283	0	5348
17:35:00	63300	1974	1960	0	6672	653	664	0	1299	1321	1296	0	5373
17:40:00	63600	1786	1840	0	6618	549	640	0	1208	1237	1200	0	5410
17:45:00	63900	1817	1866	0	6569	600	573	0	1235	1217	1293	0	5334
17:50:00	64200	1920	1892	0	6597	627	615	0	1247	1293	1277	0	5350
17:55:00	64500	1962	1886	0	6673	578	634	0	1191	1384	1252	0	5482
18:00:00	64800	1950	1888	0	6735	684	550	0	1325	1266	1338	0	5410
18:05:00	65100	2083	2009	0	6809	713	673	0	1365	1370	1336	0	5444
18:10:00	65400	1886	1936	0	6759	646	642	0	1369	1240	1294	0	5390
18:15:00	65700	1866	1904	0	6721	646	577	0	1438	1220	1327	0	5283
18:20:00	66000	2038	2108	0	6651	670	773	0	1335	1368	1335	0	5316
18:25:00	66300	1699	1899	0	6451	513	641	0	1207	1186	1258	0	5244
18:30:00	66600	1710	1815	0	6346	596	541	0	1262	1114	1274	0	5084
18:35:00	66900	1701	1838	0	6209	522	657	0	1127	1179	1181	0	5082
18:40:00	67200	1463	1665	0	6007	460	537	0	1050	1003	1128	0	4957
18:45:00	67500	1377	1525	0	5859	464	455	0	1059	913	1070	0	4800
18:50:00	67800	1485	1592	0	5752	446	536	0	969	1039	1056	0	4783
18:55:00	68100	1300	1437	0	5615	390	468	0	891	910	969	0	4724
19:00:00	68400	1225	1278	0	5562	380	381	0	890	845	897	0	4672
19:05:00	68700	1245	1367	0	5440	424	431	0	883	821	936	0	4557
19:10:00	69000	1135	1277	0	5298	325	414	0	794	810	863	0	4504
19:15:00	69300	1102	1200	0	5200	382	338	0	838	720	862	0	4362
19:20:00	69600	1106	1196	0	5110	323	406	0	755	783	790	0	4355
19:25:00	69900	1031	1148	0	4993	334	328	0	761	697	820	0	4232
19:30:00	70200	976	1080	0	4889	323	309	0	775	653	771	0	4114
19:35:00	70500	977	1090	0	4776	307	346	0	736	670	744	0	4040
19:40:00	70800	997	1087	0	4686	295	357	0	674	702	730	0	4012
19:45:00	71100	963	1018	0	4631	328	274	0	728	635	744	0	3903
19:50:00	71400	1002	1052	0	4581	336	332	0	732	666	720	0	3849
19:55:00	71700	924	986	0	4519	267	322	0	677	657	664	0	3842
20:00:00	72000	923	981	0	4461	301	286	0	692	622	695	0	3769
20:05:00	72300	916	988	0	4389	306	291	0	707	610	697	0	3682
20:10:00	72600	898	951	0	4336	276	320	0	663	622	631	0	3673
20:15:00	72900	841	922	0	4255	295	271	0	687	546	651	0	3568
20:20:00	73200	816	899	0	4172	262	281	0	668	554	618	0	3504
20:25:00	73500	790	861	0	4101	236	307	0	597	554	554	0	3504
20:30:00	73800	726	815	0	4012	243	241	0	599	483	574	0	3413
20:35:00	74100	778	820	0	3970	253	262	0	590	525	558	0	3380
20:40:00	74400	688	764	0	3894	214	239	0	565	474	525	0	3329
20:45:00	74700	704	798	0	3800	226	235	0	556	478	563	0	3244
20:50:00	75000	691	763	0	3728	233	221	0	568	458	542	0	3160
20:55:00	75300	723	740	0	3711	208	253	0	523	515	487	0	3188
21:00:00	75600	680	752	0	3639	240	211	0	552	440	541	0	3087
21:05:00	75900	713	768	0	3584	253	218	0	587	460	550	0	2997
21:10:00	76200	637	712	0	3509	215	235	0	567	422	477	0	2942
21:15:00	76500	578	628	0	3459	182	198	0	551	396	430	0	2908
21:20:00	76800	641	724	0	3376	184	248	0	487	457	476	0	2889
21:25:00	77100	586	677	0	3285	178	217	0	448	408	460	0	2837
21:30:00	77400	510	602	0	3193	189	163	0	474	321	439	0	2719
21:35:00	77700	524	575	0	3142	149	183	0	440	375	392	0	2702
21:40:00	78000	518	564	0	3096	172	180	0	432	346	384	0	2664
21:45:00	78300	474	548	0	3022	140	166	0	406	334	382	0	2616
21:50:00	78600	466	515	0	2973	144	149	0	401	322	366	0	2572
21:55:00	78900	493	550	0	2916	170	157	0	414	323	393	0	2502
22:00:00	79200	462	511	0	2867	136	159	0	391	326	352	0	2476
22:05:00	79500	465	504	0	2828	175	146	0	420	290	358	0	2408
22:10:00	79800	414	475	0	2767	114	162	0	372	300	313	0	2395
22:15:00	80100	392	459	0	2700	144	127	0	389	248	332	0	2311
22:20:00	80400	411	460	0	2651	129	149	0	369	282	311	0	2282
22:25:00	80700	337	418	0	2570	98	128	0	339	239	290	0	2231
22:30:00	81000	322	375	0	2517	102	109	0	332	220	266	0	2185
22:35:00	81300	311	395	0	2433	87	126	0	293	224	269	0	2140
22:40:00	81600	282	351	0	2364	92	99	0	286	190	252	0	2078
22:45:00	81900	259	333	0	2290	90	89	0	287	169	244	0	2003
22:50:00	82200	270	332	0	2228	73	98	0	262	197	234	0	1966
22:55:00	82500	235	292	0	2171	78	88	0	252	157	204	0	1919
23:00:00	82800	224	289	0	2106	84	71	0	265	140	218	0	1841
23:05:00	83100	234	288	0	2052	71	86	0	250	163	202	0	1802
23:10:00	83400	207	260	0	1999	65	73	0	242	142	187	0	1757
23:15:00	83700	178	227	0	1950	59	60	0	241	119	167	0	1709
23:20:00	84000	216	254	0	1912	62	85	0	218	154	169	0	1694
23:25:00	84300	191	242	0	1861	58	69	0	207	133	173	0	1654
23:30:00	84600	143	194	0	1810	50	42	0	215	93	152	0	1595
23:35:00	84900	196	228	0	1778	56	69	0	202	140	159	0	1576
23:40:00	85200	145	201	0	1722	44	51	0	195	101	150	0	1527
23:45:00	85500	153	207	0	1668	44	60	0	179	109	147	0	1489
23:50:00	85800	127	199	0	1596	46	56	0	169	81	143	0	1427
23:55:00	86100	77	143	0	1530	25	29	0	165	52	114	0	1365
24:00:00	86400	83	135	0	1478	18	34	0	149	65	101	0	1329
24:05:00	86700	66	116	0	1428	19	28	0	140	47	88	0	1288
24:10:00	87000	63	107	0	1384	11	29	0	122	52	78	0	1262
24:15:00	87300	61	91	0	1354	24	16	0	130	37	75	0	1224
24:20:00	87600	41	75	0	1320	12	11	0	131	29	64	0	1189
24:25:00	87900	28	59	0	1289	7	4	0	134	21	55	0	1155
24:30:00	88200	24	51	0	1262	8	3	0	139	16	48	0	1123
24:35:00	88500	22	50	0	1234	7	1	0	145	15	49	0	1089
24:40:00	88800	23	37	0	1220	6	2	0	149	17	35	0	1071
24:45:00	89100	12	29	0	1203	2	2	0	149	10	27	0	1054
24:50:00	89400	17	36	0	1184	3	4	0	148	14	32	0	1036
24:55:00	89700	25	45	0	1164	5	0	0	153	20	45	0	1011
25:00:00	90000	10	37	0	1137	1	0	0	154	9	37	0	983
25:05:00	90300	15	30	0	1122	3	0	0	157	12	30	0	965
25:10:00	90600	11	23	0	1110	1	0	0	158	10	23	0	952
25:15:00	90900	11	31	0	1090	0	0	0	158	11	31	0	932
25:20:00	91200	17	37	0	1070	5	0	0	163	12	37	0	907
25:25:00	91500	13	29	0	1054	4	0	0	167	9	29	0	887
25:30:00	91800	21	30	0	1045	6	0	0	173	15	30	0	872
25:35:00	92100	3	17	0	1031	0	0	0	173	3	17	0	858
25:40:00	92400	10	23	0	1018	5	0	0	178	5	23	0	840
25:45:00	92700	19	34	0	1003	3	0	0	181	16	34	0	822
25:50:00	93000	10	28	0	985	0	0	0	181	10	28	0	804
25:55:00	93300	9	17	0	977	1	0	0	182	8	17	0	795
26:00:00	93600	19	36	0	960	5	0	0	187	14	36	0	773
26:05:00	93900	11	26	0	945	2	0	0	189	9	26	0	756
26:10:00	94200	11	21	0	935	1	0	0	190	10	21	0	745
26:15:00	94500	11	26	0	920	2	0	0	192	9	26	0	728
26:20:00	94800	9	16	0	913	2	0	0	194	7	16	0	719
26:25:00	95100	9	14	0	908	2	0	0	196	7	14	0	712
26:30:00	95400	6	18	0	896	2	0	0	198	4	18	0	698
26:35:00	95700	15	27	0	884	5	0	0	203	10	27	0	681
26:40:00	96000	11	22	0	873	2	0	0	205	9	22	0	668
26:45:00	96300	13	27	0	859	3	0	0	208	10	27	0	651
26:50:00	96600	16	25	0	850	3	0	0	211	13	25	0	639
26:55:00	96900	12	22	0	840	3	0	0	214	9	22	0	626
27:00:00	97200	5	12	0	833	1	0	0	215	4	12	0	618
27:05:00	97500	5	17	0	821	2	0	0	217	3	17	0	604
27:10:00	97800	7	12	0	816	1	0	0	218	6	12	0	598
27:15:00	98100	5	13	0	808	2	0	0	220	3	13	0	588
27:20:00	98400	6	15	0	799	1	0	0	221	5	15	0	578
27:25:00	98700	7	14	0	792	2	0	0	223	5	14	0	569
27:30:00	99000	5	14	0	783	1	0	0	224	4	14	0	559
27:35:00	99300	7	16	0	774	1	0	0	225	6	16	0	549
27:40:00	99600	7	16	0	765	0	0	0	225	7	16	0	540
27:45:00	99900	4	13	0	756	0	0	0	225	4	13	0	531
27:50:00	100200	7	14	0	749	0	0	0	225	7	14	0	524
27:55:00	100500	4	11	0	742	2	0	0	227	2	11	0	515
28:00:00	100800	2	10	0	734	0	0	0	227	2	10	0	507
28:05:00	101100	6	11	0	729	1	0	0	228	5	11	0	501
28:10:00	101400	2	6	0	725	0	0	0	228	2	6	0	497
28:15:00	101700	3	7	0	721	1	0	0	229	2	7	0	492
28:20:00	102000	7	18	0	710	0	0	0	229	7	18	0	481
28:25:00	102300	6	13	0	703	2	0	0	231	4	13	0	472
28:30:00	102600	6	15	0	694	1	0	0	232	5	15	0	462
28:35:00	102900	10	20	0	684	2	0	0	234	8	20	0	450
28:40:00	103200	6	9	0	681	3	0	0	237	3	9	0	444
28:45:00	103500	8	17	0	672	1	0	0	238	7	17	0	434
28:50:00	103800	7	15	0	664	0	0	0	238	7	15	0	426
28:55:00	104100	7	12	0	659	2	0	0	240	5	12	0	419
29:00:00	104400	8	13	0	654	1	0	0	241	7	13	0	413
29:05:00	104700	9	14	0	649	3	0	0	244	6	14	0	405
29:10:00	105000	4	8	0	645	1	0	0	245	3	8	0	400
29:15:00	105300	1	8	0	638	0	0	0	245	1	8	0	393
29:20:00	105600	7	16	0	629	1	0	0	246	6	16	0	383
29:25:00	105900	1	6	0	624	0	0	0	246	1	6	0	378
29:30:00	106200	5	7	0	622	0	0	0	246	5	7	0	376
29:35:00	106500	11	18	0	615	3	0	0	249	8	18	0	366
29:40:00	106800	5	11	0	609	1	0	0	250	4	11	0	359
29:45:00	107100	4	10	0	603	0	0	0	250	4	10	0	353
29:50:00	107400	2	8	0	597	1	0	0	251	1	8	0	346
29:55:00	107700	4	7	0	594	0	0	0	251	4	7	0	343
30:00:00	108000	0	0	594	0	0	0	251	0	0	0	343	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0
